Text,Label
نحب لغة عرب لأن لغة قرآ ولأ نبي عرب ولأ لغة اهل جنة اليوم علم للغ عرب غرد بصر,1
نتى عيش فى سرح عاوزانى اكن كومبارس فى خلف كاريو,0
قبض كام يرس كله ال سسس,0
سير دين مصر سبق ويل قلب ثور شعب عظم,0
زقازيق حرب شرع علم خلل تصل أحد قرب ورح غاز ملأ شرع,0
يجب بنء زمل سند يدو دعم شكل كبر يدو طاع تغر شيء كثر دخل ندى وجد زمن بعد قوي,1
صبع خرج ورء خسر مصر قطر,0
قحم سفر مش سلم,0
عمد تعب ضبط وجه شتم هزئ اخر قلة ادب وأن عرف غلب الل هيحصل عاه يعن,0
الل خرب سيس كهرب قطع هوب فلل تيل نخب عرص رسي رئس,0
صدم شرط نيب فى وهج شعر قلب جيش جمع شعب الش لزم,0
جلس عسكر متل ادل تدن برل درب خرج اخر فسسسسسسسسسس,0
غام وزر بهج بلل فضل,1
ؤمر فيي رئع فضح قلب كاذيب جرذ لفا علم دعم قلب نفق لاي مول شعب غلب,0
درس ارخ عدء مصر بدأ دائ ضرب سور عدء شعب ورى همج ربر يجب سمح مصر,0
حد سأل سيس قال بكر تشف مصر يمكن قصد ان احن هنبق شحا هنبق فرج دنا تضح علي,0
قسة خيف رفض اخر فكر سيس دين تشو تخو مهد نزع انسانيته مرس عنف ضده,0
علم وزر متد كذب حرم وأن الل قبل صلت كذب,0
خير نصر احن لوك حجه فى مصر هلى,1
اذا صدق خبر أجر قلب هرم لشر صين ستك كاذيب وشع علم عار ضد رسي الى حقق فضح نفذ قلب,0
وسف حسي فضح كذب قنة جزر كشف مثل اخو دور وتي شرف قنة جزر,0
ولى بدع علم عرب ثلي مصر سمر جعجع رئس بنن عرص ابن عرص رشح رئس,0
خطأ قوم عند بجل,0
ان دفن جثث شهداء فحص سبب وفة عبر شرك جرم قتل رائيل لسط,0
خطب رسي اليوم نسخ كرر خطب برك فصل وقع شعر فرغ حال جمل زور ديكتاتورية صدق رسي يقل,0
انس انس جهل اتف كون ضأل شمس قمر سدم ومل نجم فكر وهم خلق عجب صلح جاه,0
مشربتش نيل طب جرب غنل جرب فعز تحز حول ولد أمر عشن واد يخد جنس شير نفق,0
نزل لمد حرر نزل لمد حرر كرر ولا وعب فخ قذر نصب كرر ذبح ربع,0
مصر كله هتصو عبد نعم فتح قـى يــ,1
ويت فى عشق كين هلى,1
انت طيب شعر رئع,1
أسس مين أسس انت ناس قتل قولل حسس شيخ روح انت وهي اله نقم نكم,0
لاي فى شرع عشر صبح شهد يره بلد فى علم عظم شعب مصر,1
شكر يتر,1
فيف عبد الم ثلي تقل حكك,0
حمدلل علي أهل لدر جمع كونفدراليه فوز لفز ان شاء الل اهل عمرو جمل شعر بـ حلة متز,1
ليم لنس ان قبل وضع قلب لأن قلب عمل عرض كحشر ضرب رصص غاز ياه تما حشر,0
دور شرف لعب اخو حمي ميد وقع جمل طخو عند قرر صنع وقع جمل حتة مصر رسي كذب,0
حرم علي شرب جوز روحى نتى طلق لكش عوز حمد حسن,0
وقف فحم حكم بقر شوة غجر,0
رفض بين دعو جاب طلب عزل سيس وطن نحل إنهاء طرئ جدل زمن نقل سلط رئس نخب نخب رلم,0
يرس شغل زنس ونا حمدلل قرض بنك ولم انح امم هنم ولم شتر رضي مصر سعر بخس ابع بمل امل الا قلم,0
تبع حدث يوم خبر صحف نرن بقت نزف طقة وحد عوض حرق دم نقش بده,0
خلد علي رفع سعر كهرباء غاز بنز جرم سيس بحق قرء,0
مصر جدى روس اعد سيح بكر شوفو مصر,0
قلب مليونير حزم عبد عظم شكو رفع فتر كهرباء الل يكون فى عون غلب فى زمن اسد حزم مثل,0
سلب نعم نقش غبي سلب حيا اسس درو هيهيص معا يوم دول,0
فيش جمهور دور صري يبق فيش كور اصل فيش كور جمهور رجع جماهير,0
رسي غيرش نئب عام ليه دي نهض,0
حزن عظم سني امس وأن شعر واط قبط شكر حضر كنس هنئ أعياد قيم وكأ عمل استثنائي عيد,0
انا بحبش ناس وفر انا بحبش ناس عمو عرف ليل,0
عاش الل زعل فوز,0
رحم الل سمر سلم مصر خلص لقم وطن ديمقراطية أستاذ تمز قصد سيس رحم الل,1
صطفى حسن طرق الى الل ناو,1
سيب صحب هزر عاك شمك بمك علش اصل فكر نفس جبت رجل طلع يكو يكو,0
طرطور رد فعل رفض لاستنساخ نظم سبق سؤل طرطور فعل قضء شمخ نظم سبق,0
جعل نمس فيل اخو نظم نهي,0
يوم يسى هيكسب نخب هعمل روفايل وقل رحل,0
بشر خير,1
نور,1
احن اسكندرانية عجبو,1
دعة صئم ترد رب عنا علي نفس رب غفر رب فنت اهل رحم غفر رب,1
يتم فجر درس بنت غنس دعى علم بنت حرم بقى رهب,0
اثق رؤيةأحمد سعد أعلم زمه بدئ وأن عجب صرح حزب تطع يكون حزب اغلبيةوأتمنى فوز نخب حقق رؤة,1
سعد جهد صدق شدي شرف فرق جمهور برو رمج جدد لابراهيم جرح حسن حمد,1
نصر درس حمد زول لجن قضى يسد بطق بيد ولم تصر عمل شكل جرى عمل حضر لة,0
ازل ساذ جمل عيد حتي الأ أكثر سعة ماب قسم عبد نيب عبد اي سبب وضح كدر رهب فقط,0
سكت لحق جبن مال شئء نفع فى خرفم يقف حيد لحق بطل فهو بطل أكد,0
اهو دا الل رئع سيد درويش بصت جمل دين ودد,1
عرف هرد يوم عالمى وكل بان حقق,0
شكر جمع وقت ثمن سعة تكف عكم,1
بنك ركزى تبع قلب يعل دين مصر رفع ستى بشع سبق جوز ترل كرث يشر علم عار,0
قلب نهب مول ناس بنك وغد رحل يتر جمع خرب يرد ناس مئذ فلس,0
قحمو سيس قذر كور جماهير,0
رطم حنة ملي زيد ومش دلدق اسد,1
بسم طلع حرمى باسيييييم هزز علش تفش,0
يقل رسل الل صلى الل سلم قال قرئ قرآ قرأ رتق رتل كنت رتل دنا زلت اخر اية قرؤ,1
ادة عرض بعد نقش دقق يعد صوت لنص عرض فقط منع أجل سعة حسب لئح سلق دستور,0
فلم جدد ذبح ربع قدم سفر راهيم سرى يعد فكر فى بدر لكل فكر فى عمل بدر جدد,0
حرك كيد مصر قول كلم سيس وخد ولو هده يسى اصيييييل احن شبب هنصو يسى أنتخب سيس,1
فرق وعد صاف اخو,1
ده تسب نخب برص,0
يقف حيد لحق بطل فهو بطل عند نهي شيء ذكر شيئ كلم عدئ صمت صدقائ يتر اثر يزل,0
قرب دي كتر حجة قرت جسد ذبح الل حصل قرب يمكن ذبح رسعيد,0
حال رقع مرة دستور لطى تسر فى تجه عكس ديمقراطية دستور ؤقت بدأ فى صيغ دستور ديمقراطى دخل ديمقراطية,0
بدو نهم يرد رهق بدن نفس مال,0
شبراو شرع حمي حرم سير شبر خيم جزر بشر مصر لعز بن عبدالسلام,0
مجد لله انت شهد جـــ سيد وزة,1
قوة هدف كمل نقل سلط دني نخب بنء دول وطن قان دنة رفض مرس بدد نفس انتخابية جدة,1
دكتور صطف حمد شرح طرق بسط,1
كرم تعض مول وهي سلع تبع شرى امر لدي مول لدي كرم عهر تمم,0
شكر شبب حبت ربن جعل كلم خلص لله وطن ده ربط حمل عصر قال حمد زكي همة صبح خير,1
وجد دم اخا آخر عرض تمرد فقط دم صري نبذ عنف ضرر سلم سئل وطن وإنسانية انع شهداء,1
قطع كهرباء كانت وجب رئس رمج عار قنو فسد فى زمن رسي قطع فقم كثر علم صمت قبر,0
كانت فين روح حلة دي ايم زمن نص ملي فرق ورز فعل يغر انس تشكر بهج جماهير,1
ربي بلغ رمض نرى دمع فرق غلي رار مرض قرب لهم بلغ رمض فقد فقد رمض كرم,1
خفء حقق بحج ان رئس علم علم بيد امر عرف صلح فكر خنع كرس همش وطن واحتقاره رئس وظف شعب,0
لهم رزق نعم جنه امن,1
عدد سير دين نصر جبااااااااارة ذكر,1
عام وأن بخر وكل منا سلم نفس ومع غير وفي وطن تسع جميعمازالت قنع شبب مصر ثور لحل امل فكر خلق قيد فتة,1
رئس طبق شرع يكون مسل يسر وكب صفح كذب ناس بحر استعراضية فتح قصر قرء,1
رفض تما وأد ضرب صحف كنس سيد عذراء أخو كنس,0
سعد حتج خلق جمل,1
مواليد برج اسد عجب صدق,1
تقل أنس بسط كلم حله سعد خلق جمل,1
فرض ان حضر بلغ انت زمل شرط عطئ كفة علم تنس بسم وسف طلع حرم اخو بلس اخو جمع رهب,0
سمر كفح رهب شعر اغا وطن كفى عبث واستهانة أرواح ريء,0
نبض اخو زوج امر مصر بطل حشد هئل ثور طرة شبر خيم جمع,0
اخو الا ذكر شهد قتل شرط حمد راهيم أمر رسي عند شكر رسي قتل وعل حظر تجل عرف جرم,0
وزر بيئ عرف ان شكل قمم تحل الا سنو علم ذبح رسي يوم لنه يحل,0
حال مرة قيت يوم لفف حول ثور شعب صدق اليوم محك,0
وعى هدم بلد قصة صحب قصر,0
رسي سيس وحد حول صبح طغي جاز بدو انه سمع قعد علم تقل طغي جاز شبك بلا ازز,0
يحط دائ شغل فضح حلة رضى سما ابل فهي الخ تغر زمن تغر لهو قنبل دخانليطبخ روق الل غلب,0
بطق دعة زوج حله لـ وتس اب صمم رتي حبيب,1
امر ندم فرض شرط لاستمرار دعم قلب سنة كانت كبر مني اى بدى نهم انه يزر مصر منك لله سيس,0
عمر قبل حد بيف وفي وقت دعم أسلم قنع مش صلح,0
بسم وسف لذذ,1
ضمن ثور شعب عربى فى يمن حرة ديمقراطية عدل وحد ثور شعب عربى متد حيط خلج نصر,1
فرج يشن هجم طرق قذر تحد نخب حدث عدل برر عنصر فلل اكش دور,0
عيل اخوانجية سفل عمل ولد سيد شير يسى فى حلو طبل صاج,0
مصر وجد خبر سخف حل اخو جرى قلب اسأ لحل بلد بلا دستور قان خطف,0
خلك صدق ثور فى علم بيه وزر دفع وزر دخل هبل هطل شعب,0
عظم الل يقض حئج ناس علي يدك فكر اخر انس سعد,1
حرة حرك طلب وحق فى عمل يسى جزءأصيل حري عمة لتى نضل اجل سبعينياتالثورة فرض لئح طلب ديمقراطية,1
الل آلحمد لله اله الل ولآ حول ولآ قوة بلل ولل كبر غفر الل ذكر الل غرد ذكر الل,1
شهر ؤمن علم ريض ارد نضم الى قئم اهم علماء ريض علم تخر علمائ برك ارد ردن,1
عرف ان حمد رمض عمل سلسل رمض جاي اسم ابن حلل امل مين الل يبئ ابن كلب,0
فضل برر معايير بيئ صرم لاستخدام فحم صنع اسم وفي اخر سمح باستخدام فحم بدن وفق بيئ وقف فحم,0
شاركو يتر شبب خلق جمل تعل نشر هاشتاج ده خلق نحب نرا فى جمع خلق,1
نظر فى علق قال همى هويدى قرء جزء ثنى الذى نشر اليوم اسف طلب هويدى جرؤ اى قلب طلب,0
لهم زد احب عفا وعف وفق سدد صلح أحفظ سوء خير,1
عا امن وطن سهر بنح عمد اهر انا ويك,1
خضع رهب حل,0
فتح فى دوق كانت حكم عصب نر ثيل فى ارخ بوب شرق,0
